scielo_id	seq	surname	given_names
S1415-47572009000400003	3	Wang	Xiaoyan
S1415-47572009000400003	4	Liu	Jing
S1415-47572009000400003	5	Feng	Jingjing
S1415-47572009000400003	6	Yang	QinQing
S1415-47572009000400003	7	Mu	Wenli
S1415-47572009000400003	8	Shi	Xiaojuan
S1415-47572009000400003	9	Lu	Zhanjun
S1415-47572009000400004	1	Wu	Xiang-mei
S1415-47572009000400004	2	Liu	Xing
S1415-47572009000400004	3	Bu	You-quan
S1415-47572009000400004	4	Sengupta	Joyeeta
S1415-47572009000400004	5	Cui	Hong-juan
S1415-47572009000400004	6	Yi	Fa-ping
S1415-47572009000400004	7	Liu	Tao
S1415-47572009000400004	8	Yuan	Chen-fu
S1415-47572009000400004	9	Shi	Yan-yan
S1415-47572009000400004	10	Song	Fang-zhou
S1415-47572009000400005	1	Liang	Qiaoyi
S1415-47572009000400005	2	Ding	Jiayi
S1415-47572009000400005	3	Zheng	Shu
S1415-47572009000400006	1	Lima	Carmen Silvia Passos
S1415-47572009000400006	2	Lourenço	Gustavo Jacob
S1415-47572009000400006	3	Lorand-Metze	Irene
S1415-47572009000400006	4	Nascimento	Helvia
S1415-47572009000400006	5	Saad	Sara Teresinha Ollala
S1415-47572009000400006	6	Costa	Fernando Ferreira
S1415-47572009000400007	1	Kimura	Elza M.
S1415-47572009000400007	2	Oliveira	Denise M.
S1415-47572009000400007	3	Fertrin	Kleber
S1415-47572009000400007	4	Pinheiro	Valéria R.
S1415-47572009000400007	5	Jorge	Susan E.D.C.
S1415-47572009000400007	6	Costa	Fernando F.
S1415-47572009000400007	7	Sonati	Maria de Fátima
S1415-47572009000400008	1	Topic	Aleksandra
S1415-47572009000400008	2	Juranic	Zorica
S1415-47572009000400008	3	Jelic	Svetislav
S1415-47572009000400008	4	Magazinovic	Ivana Golubicic
S1415-47572009000400009	1	Murga-Zamalloa	Carlos
S1415-47572009000400009	2	Guevara-Fujita	Maria Luisa
S1415-47572009000400009	3	Estrada-Cuzcano	Alejandro
S1415-47572009000400009	4	Fujita	Ricardo
S1415-47572009000400010	1	Maciel	Marcos Euzébio
S1415-47572009000400010	2	Oliveira	Fausto Koga
S1415-47572009000400010	3	Propst	Gustavo Bonfim
S1415-47572009000400010	4	Bicalho	Maria da Graça
S1415-47572009000400010	5	Cavalli	Iglenir João
S1415-47572009000400010	6	Ribeiro	Enilze Maria de Souza Fonseca
S1415-47572009000400011	1	Li	Dawei
S1415-47572009000400011	2	He	Guang
S1415-47572009000400011	3	Xu	Yifeng
S1415-47572009000400011	4	Duan	Yun
S1415-47572009000400011	5	Gu	Niufan
S1415-47572009000400011	6	Li	Xingwang
S1415-47572009000400011	7	Shi	Yongyong
S1415-47572009000400011	8	Qin	Wei
S1415-47572009000400011	9	Feng	Guoyin
S1415-47572009000400011	10	He	Lin
S1415-47572009000400012	1	Sperb	Fernanda
S1415-47572009000400012	2	Schuck	Desirée Cigaran
S1415-47572009000400012	3	Rodrigues	Jaqueline Josi Samá
S1415-47572009000400013	1	Chirino	Mónica G.
S1415-47572009000400013	2	Folgarait	Patricia J.
S1415-47572009000400013	3	Gilbert	Lawrence E.
S1415-47572009000400013	4	Lanzavecchia	Silvia
S1415-47572009000400013	5	Papeschi	Alba G.
S1415-47572009000400014	1	Barros	Helen Maria Duarte do Rêgo
S1415-47572009000400014	2	Sotero-Caio	Cibele Gomes de
S1415-47572009000400014	3	Santos	Neide
S1415-47572009000400014	4	Souza	Maria José de
S1415-47572009000400015	1	Faria	Carina Ubirajara de
S1415-47572009000400015	2	Koury Filho	William
S1415-47572009000400015	3	Magnabosco	Cláudio Ulhôa
S1415-47572009000400015	4	Albuquerque	Lúcia Galvão de
S1415-47572009000400015	5	Bezerra	Luiz Antônio Framartino
S1415-47572009000400015	6	Lôbo	Raysildo Barbosa
S1415-47572009000400016	1	Lôbo	Ana Maria Bezerra Oliveira
S1415-47572009000400016	2	Lôbo	Raimundo Nonato Braga
S1415-47572009000400016	3	Paiva	Samuel Rezende
S1415-47572009000400016	4	Oliveira	Sônia Maria Pinheiro de
S1415-47572009000400016	5	Facó	Olivardo
S1415-47572009000400017	1	Yonggang	Liu
S1415-47572009000400017	2	Sumei	Zhao
S1415-47572009000400017	3	Hongbin	Pan
S1415-47572009000400017	4	Shizheng	Gao
S1415-47572009000400018	1	Fonseca	Isabela
S1415-47572009000400018	2	Silva	Priscila Vendramini
S1415-47572009000400018	3	Lange	Carla Christine
S1415-47572009000400018	4	Guimarães	Marta F.M.
S1415-47572009000400018	5	Weller	Mayara Morena Del Cambre Amaral
S1415-47572009000400018	6	Sousa	Katiene Régia Silva
S1415-47572009000400018	7	Lopes	Paulo Sávio
S1415-47572009000400018	8	Guimarães	José Domingos
S1415-47572009000400018	9	Guimarães	Simone E.F.
S1415-47572009000400019	1	Martins	Cinthia Caroline Cardoso
S1415-47572009000400019	2	Duarte	Olivia Maria Pereira
S1415-47572009000400019	3	Waldschmidt	Ana Maria
S1415-47572009000400019	4	Alves	Rogério Marco de Oliveira
S1415-47572009000400019	5	Costa	Marco Antônio
S1415-47572009000400020	1	Gifalli-Iughetti	Cristiani
S1415-47572009000400020	2	Koiffmann	Célia P.
S1415-47572009000400021	1	Ferreira Neto	Maressa
S1415-47572009000400021	2	Vicari	Marcelo Ricardo
S1415-47572009000400021	3	Camargo	Edemar Furquim de
S1415-47572009000400021	4	Artoni	Roberto Ferreira
S1415-47572009000400021	5	Moreira-Filho	Orlando
S1415-47572009000400022	1	Fradkin	Maia
S1415-47572009000400022	2	Greizerstein	Eduardo
S1415-47572009000400022	3	Paccapelo	Héctor
S1415-47572009000400022	4	Ferreira	Víctor
S1415-47572009000400022	5	Grassi	Ezequiel
S1415-47572009000400022	6	Poggio	Lidia
S1415-47572009000400022	7	Ferrari	María Rosa
S1415-47572009000400023	1	Maluf	Mirian Perez
S1415-47572009000400023	2	Silva	Carla Cristina da
S1415-47572009000400023	3	Oliveira	Michelle de Paula Abreu de
S1415-47572009000400023	4	Tavares	Aline Gomes
S1415-47572009000400023	5	Silvarolla	Maria Bernadete
S1415-47572009000400023	6	Guerreiro Filho	Oliveiro
S1415-47572009000400024	1	Daviña	Julio Rubén
S1415-47572009000400024	2	Grabiele	Mauro
S1415-47572009000400024	3	Cerutti	Juan Carlos
S1415-47572009000400024	4	Hojsgaard	Diego Hernán
S1415-47572009000400024	5	Almada	Rubén Dario
S1415-47572009000400024	6	Insaurralde	Irma Stella
S1415-47572009000400024	7	Honfi	Ana Isabel
S1415-47572009000400025	1	Maia	Luciano Carlos da
S1415-47572009000400025	2	Souza	Velci Queiróz de
S1415-47572009000400025	3	Kopp	Mauricio Marini
S1415-47572009000400025	4	Carvalho	Fernando Irajá Félix de
S1415-47572009000400025	5	Oliveira	Antonio Costa de
S1415-47572009000400026	1	Baránek	Miroslav
S1415-47572009000400026	2	Raddová	Jana
S1415-47572009000400026	3	Krizan	Bretislav
S1415-47572009000400026	4	Pidra	Miroslav
S1415-47572009000400027	1	Ciampi	Maisa B.
S1415-47572009000400027	2	Gale	Liane Rosewich
S1415-47572009000400027	3	Lemos	Eliana G. de Macedo
S1415-47572009000400027	4	Ceresini	Paulo C.
S1415-47572009000400028	1	Arumugam	Ponnan
S1415-47572009000400028	2	Ramesh	Arabandi
S1415-47572009000400029	1	Oliveira-Martins	Cynthia R.
S1415-47572009000400029	2	Grisolia	Cesar K.
S1415-47572009000400030	1	Collet	Thais
S1415-47572009000400030	2	Cristino	Alexandre Santos
S1415-47572009000400030	3	Quiroga	Carlos Fernando Prada
S1415-47572009000400030	4	Soares	Ademilson Espencer Egea
S1415-47572009000400030	5	Del Lama	Marco Antônio
S1415-47572009000400031	1	Sanna	Daria
S1415-47572009000400031	2	Lai	Tiziana
S1415-47572009000400031	3	Francalacci	Paolo
S1415-47572009000400031	4	Curini-Galletti	Marco
S1415-47572009000400031	5	Casu	Marco
S1415-47572009000400032	1	Abreu	Marcia Matos de
S1415-47572009000400032	2	Pereira	Luiz Henrique Garcia
S1415-47572009000400032	3	Vila	Vilma Barretto
S1415-47572009000400032	4	Foresti	Fausto
S1415-47572009000400032	5	Oliveira	Claudio
S1415-47572009000400033	1	Zucoloto	Rodrigo B.
S1415-47572009000400033	2	Verdade	Luciano M.
S1415-47572009000400033	3	Villela	Priscilla M.S.
S1415-47572009000400033	4	Regitano	Luciana C.A.
S1415-47572009000400033	5	Coutinho	Luiz L.
S1415-47572009000400034	1	Gonçalves	Gislene L.
S1415-47572009000400034	2	Marinho	Jorge R.
S1415-47572009000400034	3	Freitas	Thales R.O.
S1415-47572010000100001	1	Aral	Cenk
S1415-47572010000100001	2	Akkiprik	Mustafa
S1415-47572010000100001	3	Kaya	Handan
S1415-47572010000100001	4	Ataizi-Çelikel	Çigdem
S1415-47572010000100001	5	Çaglayan	Sinan
S1415-47572010000100001	6	Özisik	Gökhan
S1415-47572010000100001	7	Baloglu	Hüseyin
S1415-47572010000100001	8	Özer	Ayse
S1415-47572010000100002	1	Ljujic	Mila
S1415-47572010000100002	2	Topic	Aleksandra
S1415-47572010000100002	3	Nikolic	Aleksandra
S1415-47572010000100002	4	Divac	Aleksandra
S1415-47572010000100002	5	Grujic	Milan
S1415-47572010000100002	6	Mitic-Milikic	Marija
S1415-47572010000100002	7	Radojkovic	Dragica
S1415-47572010000100003	1	Sánchez-López	Josefina Y.
S1415-47572010000100003	2	Camacho-Torres	Ana L.
S1415-47572010000100003	3	Ibarra	Bertha
S1415-47572010000100003	4	Tintos	Jesús A.
S1415-47572010000100003	5	Perea	Francisco J.
S1415-47572010000100004	1	Deckmann	Ana Carolina
S1415-47572010000100004	2	Theizen	Thaís Holz
S1415-47572010000100004	3	Medrano	Francisco Javier
S1415-47572010000100004	4	Franchini	Kleber Gomes
S1415-47572010000100004	5	Pereira	Gonçalo Amarante Guimarães
S1415-47572010000100005	1	Vasques	Luciana dos Reis
S1415-47572010000100005	2	Pujiz	Regiane Simoni
S1415-47572010000100005	3	Strauss	Bryan Eric
S1415-47572010000100005	4	Krieger	José Eduardo
S1415-47572010000100006	1	Denden	Sabri
S1415-47572010000100006	2	Khelil	Amel Haj
S1415-47572010000100006	3	Knani	Jalel
S1415-47572010000100006	4	Lakhdar	Ramzi
S1415-47572010000100006	5	Perrin	Pascale
S1415-47572010000100006	6	Lefranc	Gérard
S1415-47572010000100006	7	Chibani	Jemni Ben
S1415-47572010000100007	1	Sreekumar	Sivaramakurup
S1415-47572010000100007	2	Kadono-Okuda	Keiko
S1415-47572010000100007	3	Nagayasu	Ken-ichi
S1415-47572010000100007	4	Hara	Wajiro
S1415-47572010000100008	1	Huan	Pin
S1415-47572010000100008	2	Zhang	Xiaojun
S1415-47572010000100008	3	Li	Fuhua
S1415-47572010000100008	4	Zhang	Yang
S1415-47572010000100008	5	Zhao	Cui
S1415-47572010000100008	6	Xiang	Jianhai
S1415-47572010000100009	1	Zhao	Guiping
S1415-47572010000100009	2	Zheng	Maiqing
S1415-47572010000100009	3	Chen	Jilan
S1415-47572010000100009	4	Wen	Jie
S1415-47572010000100009	5	Wu	Chunmei
S1415-47572010000100009	6	Li	Wenjuan
S1415-47572010000100009	7	Liu	Libo
S1415-47572010000100009	8	Zhang	Yuan
S1415-47572010000100010	1	Kusza	Szilvia
S1415-47572010000100010	2	Dimov	Doytcho
S1415-47572010000100010	3	Nagy	István
S1415-47572010000100010	4	Bõsze	Zsuzsanna
S1415-47572010000100010	5	Jávor	András
S1415-47572010000100010	6	Kukovics	Sándor
S1415-47572010000100011	1	Laguna	Marcia Maria
S1415-47572010000100011	2	Amaro	Renata Cecília
S1415-47572010000100011	3	Mott	Tamí
S1415-47572010000100011	4	Yonenaga-Yassuda	Yatiyo
S1415-47572010000100011	5	Rodrigues	Miguel Trefaut
S1415-47572010000100012	1	Silva	Roxane Wirschum
S1415-47572010000100012	2	Freitas	Thales R.O. de
S1415-47572010000100012	3	Sbalqueiro	Ives José
S1415-47572010000100013	1	Souza	Fabio Ricardo Pablos de
S1415-47572010000100013	2	Vozzi	Pedro Alejandro
S1415-47572010000100013	3	Vila	Reginaldo Aparecido
S1415-47572010000100013	4	Boligon	Arione Augusti
S1415-47572010000100013	5	Galerani	Marli Aparecida Vani
S1415-47572010000100013	6	Lobo	Raysildo Barbosa
S1415-47572010000100013	7	Martelli	Lucia Regina
S1415-47572010000100014	1	Aspilcueta-Borquis	Rusbel Raúl
S1415-47572010000100014	2	Sesana	Roberta Cristina
S1415-47572010000100014	3	Berrocal	Milthon Honorio Munoz
S1415-47572010000100014	4	Seno	Leonardo de Oliveira
S1415-47572010000100014	5	Bignardi	Annaiza Braga
S1415-47572010000100014	6	El Faro	Lenira
S1415-47572010000100014	7	Albuquerque	Lucia Galvão de
S1415-47572010000100014	8	Camargo	Gregório Miguel Ferreira de
S1415-47572010000100014	9	Tonhati	Humberto
S1415-47572010000100015	1	Tarazi	Roberto
S1415-47572010000100015	2	Moreno	Maria Andréia
S1415-47572010000100015	3	Gandara	Flávio Bertin
S1415-47572010000100015	4	Ferraz	Elza Martins
S1415-47572010000100015	5	Moraes	Mário Luiz Teixeira
S1415-47572010000100015	6	Vinson	Christina Cleo
S1415-47572010000100015	7	Ciampi	Ana Yamaguishi
S1415-47572010000100015	8	Vencovsky	Roland
S1415-47572010000100015	9	Kageyama	Paulo Yoshio
S1415-47572010000100016	1	Oliveira	Luiz Orlando de
S1415-47572010000100016	2	Venturini	Bruna Afonso
S1415-47572010000100016	3	Rossi	Ana Aparecida Bandini
S1415-47572010000100016	4	Hastenreiter	Saulo Santos
S1415-47572010000100017	1	Dantas	Liliane G.
S1415-47572010000100017	2	Guerra	Marcelo
S1415-47572010000100018	1	Mäder	Geraldo
S1415-47572010000100018	2	Zamberlan	Priscilla M.
S1415-47572010000100018	3	Fagundes	Nelson J.R.
S1415-47572010000100018	4	Magnus	Tielli
S1415-47572010000100018	5	Salzano	Francisco M.
S1415-47572010000100018	6	Bonatto	Sandro L.
S1415-47572010000100018	7	Freitas	Loreta B.
S1415-47572010000100019	1	Palmieri	Darío A.
S1415-47572010000100019	2	Bechara	Marcelo D.
S1415-47572010000100019	3	Curi	Rogério A.
S1415-47572010000100019	4	Monteiro	Jomar P.
S1415-47572010000100019	5	Valente	Sérgio E.S.
S1415-47572010000100019	6	Gimenes	Marcos A.
S1415-47572010000100019	7	Lopes	Catalina R.
S1415-47572010000100020	1	Baeza	Carlos
S1415-47572010000100020	2	Ruiz	Eduardo
S1415-47572010000100020	3	Negritto	María
S1415-47572010000100021	1	Bnejdi	Fethi
S1415-47572010000100021	2	Gazzah	Mohamed El
S1415-47572010000100022	1	Guidugli	Marcela Corbo
S1415-47572010000100022	2	Accoroni	Klaus Alvaro Guerrieri
S1415-47572010000100022	3	Mestriner	Moacyr Antonio
S1415-47572010000100022	4	Contel	Eucleia Primo Betioli
S1415-47572010000100022	5	Martinez	Carlos Alberto
S1415-47572010000100022	6	Alzate-Marin	Ana Lilia
S1415-47572010000100023	1	Wang	Yi-Hong
S1415-47572010000100023	2	Warren Jr.	James T.
S1415-47572010000100024	1	Radhakrishnan	Edayileveettil K
S1415-47572010000100024	2	Varghese	Rintu T
S1415-47572010000100024	3	Vasudevan	Soniya E
S1415-47572010000100025	1	Baptista	Juliana Cristina
S1415-47572010000100025	2	Machado	Marcos Antonio
S1415-47572010000100025	3	Homem	Rafael Augusto
S1415-47572010000100025	4	Torres	Pablo Sebastián
S1415-47572010000100025	5	Vojnov	Adrian Alberto
S1415-47572010000100025	6	Amaral	Alexandre Morais do
S1415-47572010000100026	1	Lakshmi	NK
S1415-47572010000100026	2	Tiwari	R
S1415-47572010000100026	3	Bhargava	SC
S1415-47572010000100026	4	Ahuja	YR
S1415-47572010000100027	1	Carminati	Patricia Oliveira
S1415-47572010000100027	2	Mello	Stephano Spano
S1415-47572010000100027	3	Fachin	Ana Lucia
S1415-47572010000100027	4	Junta	Cristina Moraes
S1415-47572010000100027	5	Sandrin-Garcia	Paula
S1415-47572010000100027	6	Carlotti	Carlos Gilberto
S1415-47572010000100027	7	Donadi	Eduardo Antonio
S1415-47572010000100027	8	Passos	Geraldo Aleixo Silva
S1415-47572010000100027	9	Sakamoto-Hojo	Elza Tiemi
S1415-47572010000100028	1	Rodrigues	Fernando Postalli
S1415-47572010000100028	2	Angeli	José Pedro Friedmann
S1415-47572010000100028	3	Mantovani	Mário Sérgio
S1415-47572010000100028	4	Guedes	Carmen Luisa Barbosa
S1415-47572010000100028	5	Jordão	Berenice Quinzani
S1415-47572010000100029	1	Malini	Maressa
S1415-47572010000100029	2	Marin-Morales	Maria Aparecida
S1415-47572010000100029	3	Mantovani	Mário Sérgio
S1415-47572010000100029	4	Jamal	Claudia Masrouah
S1415-47572010000100029	5	Nati	Natália
S1415-47572010000100029	6	Passos	Tatiane da Silva
S1415-47572010000100029	7	Matsumoto	Silvia Tamie
S1415-47572010000100030	1	Ananthi	Rajagopal
S1415-47572010000100030	2	Chandra	Nallathambi
S1415-47572010000100030	3	Santhiya	Sathiyavedu T.
S1415-47572010000100031	1	Li	Yu-Ping
S1415-47572010000100031	2	Song	Wu
S1415-47572010000100031	3	Shi	Sheng-Lin
S1415-47572010000100031	4	Liu	Yan-Qun
S1415-47572010000100031	5	Pan	Min-Hui
S1415-47572010000100031	6	Dai	Fang-Yin
S1415-47572010000100031	7	Lu	Cheng
S1415-47572010000100031	8	Xiang	Zhong-Huai
S1415-47572010000100032	1	Siala	Olfa
S1415-47572010000100032	2	Salem	Ikhlass Hadj
S1415-47572010000100032	3	Tlili	Abdelaziz
S1415-47572010000100032	4	Ammar	Imen
S1415-47572010000100032	5	Belguith	Hanen
S1415-47572010000100032	6	Fakhfakh	Faiza
S1415-47572010000100033	1	Pimentel	Eduardo da Cruz Gouveia
S1415-47572010000100033	2	Sargolzaei	Mehdi
S1415-47572010000100033	3	Simianer	Henner
S1415-47572010000100033	4	Schenkel	Flávio Schramm
S1415-47572010000100033	5	Liu	Zengting
S1415-47572010000100033	6	Fries	Luiz Alberto
S1415-47572010000100033	7	Queiroz	Sandra Aidar de
S1415-47572010000200001	1	Bellini	Marilanda Ferreira
S1415-47572010000200001	2	Silva	Ana Elizabete
S1415-47572010000200001	3	Varella-Garcia	Marileila
S1415-47572010000200002	1	Natarajan	Satheesh
S1415-47572010000200003	1	Santos	Silvana
S1415-47572010000200003	2	Kok	Fernando
S1415-47572010000200003	3	Weller	Mathias
S1415-47572010000200003	4	Paiva	Francisco Rennan Lopes de
S1415-47572010000200003	5	Otto	Paulo A.
S1415-47572010000200004	1	Tripathi	Rajneesh
S1415-47572010000200004	2	Tewari	Satyendra
S1415-47572010000200004	3	Singh	Prabhat Kumar
S1415-47572010000200004	4	Agarwal	Sarita
S1415-47572010000200005	1	Osman	Emad-Aldin I.
S1415-47572010000200005	2	Hamad	Kamal
S1415-47572010000200005	3	Elmula	Imad M. Fadl
S1415-47572010000200005	4	Ibrahim	Muntaser E.
S1415-47572010000200006	1	Porto	Marianna P.R.
S1415-47572010000200006	2	Vergani	Naja
S1415-47572010000200006	3	Carvalho	Antonio Carlos C.
S1415-47572010000200006	4	Cernach	Mirlene C.S.P.
S1415-47572010000200006	5	Brunoni	Decio
S1415-47572010000200006	6	Perez	Ana Beatriz A.
S1415-47572010000200007	1	Mendes-Neto	Ernani de Oliveira
S1415-47572010000200007	2	Vicari	Marcelo Ricardo
S1415-47572010000200007	3	Campaner	Carlos
S1415-47572010000200007	4	Nogaroto	Viviane
S1415-47572010000200007	5	Artoni	Roberto Ferreira
S1415-47572010000200007	6	Almeida	Mara Cristina
S1415-47572010000200008	1	Castanhole	Márcia Maria Urbanin
S1415-47572010000200008	2	Pereira	Luis Lênin Vicente
S1415-47572010000200008	3	Souza	Hederson Vinicius de
S1415-47572010000200008	4	Valério	José Raul
S1415-47572010000200008	5	Barbosa	Leonardo Rodrigues
S1415-47572010000200008	6	Itoyama	Mary Massumi
S1415-47572010000200009	1	Marthe	Jefferson de Brito
S1415-47572010000200009	2	Pompolo	Silvia das Graças
S1415-47572010000200009	3	Campos	Lucio Antônio de Oliveira
S1415-47572010000200009	4	Salomão	Tânia Maria Fernandes
S1415-47572010000200009	5	Tavares	Mara Garcia
S1415-47572010000200010	1	Ventura	Karen
S1415-47572010000200010	2	Silva	Maria José de Jesus
S1415-47572010000200010	3	Yonenaga-Yassuda	Yatiyo
S1415-47572010000200011	1	Nirchio	Mauro
S1415-47572010000200011	2	Martinez	Emanuel Ricardo Monteiro
S1415-47572010000200011	3	Foresti	Fausto
S1415-47572010000200011	4	Oliveira	Claudio
S1415-47572010000200012	1	Deng	Chanjuan
S1415-47572010000200012	2	Ma	Rongnuan
S1415-47572010000200012	3	Yue	Xiangpeng
S1415-47572010000200012	4	Lan	Xianyong
S1415-47572010000200012	5	Chen	Hong
S1415-47572010000200012	6	Lei	Chuzhao
S1415-47572010000200013	1	Enciso-Rodríguez	Felix
S1415-47572010000200013	2	Martínez	Rodrigo
S1415-47572010000200013	3	Lobo	Mario
S1415-47572010000200013	4	Barrero	Luz Stella
S1415-47572010000200014	1	Bnejdi	Fethi
S1415-47572010000200014	2	Saadoun	Morad
S1415-47572010000200014	3	Allagui	Mohamed Bechir
S1415-47572010000200014	4	Hanbury	Colin
S1415-47572010000200014	5	El Gazzah	Mohamed
S1415-47572010000200015	1	Lei	Wei
S1415-47572010000200015	2	Tang	Shao-Hu
S1415-47572010000200015	3	Luo	Ke-Ming
S1415-47572010000200015	4	Sun	Min
S1415-47572010000200016	1	Cheng	Xiao
S1415-47572010000200016	2	Jiang	Haiyang
S1415-47572010000200016	3	Zhao	Yang
S1415-47572010000200016	4	Qian	Yexiong
S1415-47572010000200016	5	Zhu	Suwen
S1415-47572010000200016	6	Cheng	Beijiu
S1415-47572010000200017	1	Cao	Bihao
S1415-47572010000200017	2	Huang	Zhiyin
S1415-47572010000200017	3	Chen	Guoju
S1415-47572010000200017	4	Lei	Jianjun
S1415-47572010000200018	1	Gouvêa	Lígia Regina Lima
S1415-47572010000200018	2	Rubiano	Luciana Benchimol
S1415-47572010000200018	3	Chioratto	Alisson Fernando
S1415-47572010000200018	4	Zucchi	Maria Imaculada
S1415-47572010000200018	5	Gonçalves	Paulo de Souza
S1415-47572010000200019	1	Singh	Ram K.
S1415-47572010000200019	2	Bhatia	Virendra S.
S1415-47572010000200019	3	Bhat	K.V.
S1415-47572010000200019	4	Mohapatra	Trilochan
S1415-47572010000200019	5	Singh	Nagendra K.
S1415-47572010000200019	6	Bansal	Kailash C.
S1415-47572010000200019	7	Koundal	K.R.
S1415-47572010000200020	1	Xing	Shaochen
S1415-47572010000200020	2	Cai	Yuhong
S1415-47572010000200020	3	Zhou	Kaida
S1415-47572010000200021	1	Zein	Imad
S1415-47572010000200021	2	Jawhar	Mohammed
S1415-47572010000200021	3	Arabi	Mohammed Imad Eddin
S1415-47572010000200022	1	Guo	Qinggang
S1415-47572010000200022	2	Li	Shezeng
S1415-47572010000200022	3	Lu	Xiuyun
S1415-47572010000200022	4	Li	Baoqing
S1415-47572010000200022	5	Ma	Ping
S1415-47572010000200023	1	Oshiro	Elisa E.
S1415-47572010000200023	2	Tavares	Milene B.
S1415-47572010000200023	3	Suzuki	Celso F.
S1415-47572010000200023	4	Pimenta	Daniel C.
S1415-47572010000200023	5	Angeli	Claudia B.
