scielo_id	seq	instituicao	localidade	pais
S0102-64452013000200005	1	,Universidade de São Paulo  	 	Brazil
S0102-64452013000200006	1	,Universität Tübingen  	 	Germany
S0102-64452013000200007	1	,Columbia University  	 	USA
S0102-64452013000200008	1	,Universitat Wien  	 	Austria
S0102-64452013000200009	1	,Universita degli Studi di Pisa  	 	Italy
S0102-64452013000200010	1	,Universidade Estadual Paulista  	 	Brazil
S0102-64452013000200010	2	,Universidade Federal de Minas Gerais  	 	Brazil
S0102-64452013000200011	1	,Universidade de São Paulo  	 	Brazil
S0102-64452013000300002	1	,Universidade Estadual Paulista  	 	Brazil
S0102-64452013000300002	2	,American University Center for Latin American and Latin Studies 	 	USA
S0102-64452013000300002	3	,Centro de Referencia para Imunobiologicos Especiais  	 	Brazil
S0102-64452013000300003	1	,American University  	 	USA
S0102-64452013000300003	2	,American University  	 	USA
S0102-64452013000300004	1	,Universidad de San Andrés  	 	Argentina
S0102-64452013000300005	1	,Instituto Tecnológico Autónomo de México Departamento Académico de Estudios Internacionales 	 	Mexico
S0102-64452013000300006	1	,Fundação Nacional do Índio  	 	Brazil
S0102-64452013000300006	2	,Instituto Lula  	 	Brazil
S0102-64452013000300007	1	,Universidade do Estado do Rio de Janeiro  	 	Brazil
S0102-64452013000300008	1	,American University  	 	USA
S0102-64452013000300009	1	,Facultad Latinoamericana de Ciencias Sociales Departamento de Relações Internacionais 	 	Argentina
S0102-64452013000300010	1	,Universidade Federal de São Paulo  	 	Brazil
S0102-64452013000300010	2	,Universidade Federal de Uberlândia  	 	Brazil
S0102-64452013000300010	3	,Universidade Estadual de Campinas  	 	Brazil
S0102-64452013000300011	1	,Centro de Referência para Imunobiológicos Especiais  	 	Brazil
S0102-64452013000300012	1	,Universidade Federal do Rio de Janeiro  	 	Brazil
S0102-64452013000300013	1	,Universidade Federal de Minas Gerais Departamento de Ciência Política 	 	Brazil
S0102-64452015000100002	1	,Universidade de São Paulo Departamento de Ciência Política 	 	Brasil
S0102-64452015000100003	1	,Universidade Federal de São Paulo Departamento de Ciências Sociais 	 	Brasil
S0102-64452015000100004	1	,Universidade de São Paulo Departamento de Filosofia 	 	Brasil
S0102-64452015000100005	1	,Universidade Federal da Integração Latino-Americana  	 	Brasil
S0102-64452015000100006	1	,Universidade de São Paulo Departamento de Ciência Política 	 	Brasil
S0102-64452015000100007	1	,Universidade Federal de Santa Catarina Departamento de Sociologia e Ciência Política 	 	Brasil
S0102-64452015000100008	1	,Fundação Getúlio Vargas CPDOC 	 	Brasil
S0102-64452015000100008	2	,Universidade de São Paulo Departamento de Sociologia 	 	Brasil
S0102-64452015000100008	3	,Universidade de São Paulo Departamento de Sociologia 	 	Brasil
S0102-64452015000100009	1	,Universidade Estadual de Maringá Departamento de Ciências Sociais Núcleo de Pesquisa em Participação Política	 	Brasil
S0102-64452015000100009	2	,Universidade Federal de Santa Catarina Departamento de Sociologia Política Núcleo de Pesquisa em Movimentos Sociais	 	Brasil
S0102-64452015000100009	3	,Universidade Estadual de Campinas Departamento de Ciência Política Núcleo de Pesquisa em Participação, Movimentos Sociais e Ação Coletiva	 	Brasil
S0102-64452015000100010	1	,Universidade Federal de São Carlos Departamento de Ciências Sociais 	 	Brasil
S0102-64452015000200013	1	,Universidade de Campinas Centro de Estudos Rurais Departamento de Sociologia	Campinas SP	BR
S0102-64452015000200013	2	,Universidade de Campinas Departamento de Sociologia 	São Paulo SP	BR
S0102-64452015000200027	1	,Universidade Estadual de Campinas Centro de Estudos Rurais Departamento de Antropologia	Campinas SP	BR
S0102-64452015000200057	1	,Universidade de Brasília  	Brasília DF	BR
S0102-64452015000200057	2	,Universidade de Brasília  	Brasília DF	BR
S0102-64452015000200087	1	,Universidade de São Paulo Departamento de Economia Programa de Pós-Graduação em Sociologia	São Paulo SP	BR
S0102-64452015000200087	2	,Universidade Federal de Campina Grande Departamento de Sociologia 	Campina Grande PB	BR
S0102-64452015000200143	1	,Universidade Federal do Rio Grande do Sul Grupo de Estudos e Pesquisas em Agricultura Familiar e Desenvolvimento Rural 	Porto Alegre RS	BR
S0102-64452015000200143	2	,Universidade Federal do Rio Grande do Sul  	Porto Alegre RS	BR
S0102-64452015000200181	1	,Universidade Federal do Rio Grande do Sul Departamento de Sociologia 	Porto Alegre RS	BR
S0102-64452015000200181	2	,Universidade Federal do Rio Grande do Sul  	Porto Alegre RS	BR
S0102-64452015000200225	1	,Universidade Federal de Goiás Faculdade de Ciências Sociais 	Goiânia GO	BR
S0102-64452015000200259	1	,Universidade Federal do Paraná Núcleo de Constitucionalismo e Democracia Programa de Pós-Graduação em Direito	Curitiba PR	BR
S0102-64452015000200259	2	,Universidade Federal do Paraná Núcleo de Constitucionalismo e Democracia Programa de Pós-Graduação em Direito	Curitiba PR	BR
S0102-64452015000200289	1	,Universidade de São Paulo Faculdade de Filosofia, Letras e Ciências Humanas Departamento de Sociologia	São Paulo SP	BR
S0102-64452015000300002	1	,Universidade de São Paulo  	São Paulo SP	Brazil
S0102-64452015000300003	1	,Pontifícia Universidade Católica do Rio de Janeiro Departamento de Letras 	Rio de Janeiro RJ	Brazil
S0102-64452015000300004	1	,Universidade Federal de São Paulo  	São Paulo SP	Brazil
S0102-64452015000300005	1	,Universidade de São Paulo Faculdade de Filosofia, Letras e Ciências Humanas 	São Paulo SP	Brazil
S0102-64452015000300005	2	,Universidade de São Paulo Faculdade de Filosofia, Letras e Ciências Humanas 	São Paulo SP	Brazil
S0102-64452015000300006	1	,Universidade do Estado do Rio de Janeiro Instituto de Artes 	Rio de Janeiro RJ	Brazil
S0102-64452015000300007	1	,Universidade de São Paulo Instituto de Biociências Escola de Comunicações e Artes	São Paulo SP	Brazil
S0102-64452015000300008	1	,Universidade Estadual de Campinas Instituto de Estudos da Linguagem 	Campinas SP	Brazil
S0102-64452015000300009	1	,Museo de la Memoria y los Derechos Humanos  	Santiago 	Chile
S0102-64452015000300010	1	,Fundação Joaquim Nabuco  	Recife PE	Brasil
S0102-64452015000300011	1	,Universidade Federal Fluminense Departamento de Arte 	Rio de Janeiro RJ	Brazil
S0102-64452015000300011	2	,Universidade Federal do Rio de Janeiro Escola de Belas Artes 	Rio de Janeiro RJ	Brazil
S0102-64452015000300012	1	,Universidade de São Paulo Departamento de História 	São Paulo SP	Brazil
S0102-64452016000100013	1	,Universidade de São Paulo  	São Paulo SP	Brasil
S0102-64452016000100053	1	,Pontifícia Universidade Católica-Rio Instituto e Relações Internacionais 	Rio de Janeiro RJ	Brasil
S0102-64452016000100053	2	,Universidade Federal do Tocantins Instituto de Relações Internacionais 	Rio de Janeiro RJ	Brasil
S0102-64452016000100081	1	,Universidade de São Paulo Instituto de Arquitetura e Urbanismo 	Marília SP	Brasil
S0102-64452016000100081	2	,Universidade de São Paulo  	São Paulo SP	Brasil
S0102-64452016000100107	1	,UFF Observatório dos Países de Língua Oficial Portuguesa 	Rio de Janeiro RJ	Brasil
S0102-64452016000100139	1	,Universidade Estadual de Campinas Instituto de Filosofia e Ciências Humanas 	Campinas SP	Brasil
S0102-64452016000100173	1	,Universidade de Coimbra  	Coimbra 	Portugal
S0102-64452016000100191	1	,Universidade de Brasília Faculdade de Direito 	Brasília DF	Brasil
S0102-64452016000100191	2	,Universidade Federal Fluminense Departamento de Direito 	Rio de Janeiro RJ	Brasil
S0102-64452016000100213	1	,Universidade de São Paulo  	São Paulo Sp	Brasil
S0102-64452016000100251	1	,Universidade Estadual de Campinas  	Rio de Janeiro RJ	Brasil
S0102-64452016000100251	2	,Universidade Federal do Rio de Janeiro  	Rio de Janeiro RJ	Brasil
S0102-64452016000200007	1	,USP Faculdade de Saúde Pública Instituto de Relações Internacionais	São Paulo SP	Brazil
S0102-64452016000200007	2	,Universidade de York  	 	Inglaterra
S0102-64452016000200021	1	,Universidade de York  	 	Inglaterra
S0102-64452016000200021	2	,Fundação Oswaldo Cruz Centro de Pesquisas René Rachou-Fiocruz Minas 	Belo Horizonte MG	Brazil
S0102-64452016000200047	1	,Paris School of International Affairs  	Paris 	França
S0102-64452016000200077	1	,Princeton University Woodrow Wilson School of Public and International Affairs 	Princeton 	USA
S0102-64452016000200107	1	,USP Faculdade de Saúde Pública Instituto de Relações Internacionais	São Paulo SP	Brazil
S0102-64452016000200107	2	,Universidade de Connecticut  	São Paulo SP	Brasil
S0102-64452016000200141	1	,Centre National de la Recherche Scientifique  	Paris 	França
S0102-64452016000200141	2	,UFSM Departamento de Direito Programa de Pós-Graduação em Direito	Santa Maria RS	Brazil
S0102-64452016000200171	1	,King's College London International Development Institute 	London 	Inglaterra
S0102-64452016000200171	2	,University of São Paulo  	São Paulo SP	Brazil
S0102-64452016000200199	1	,PUC-Rio Instituto de Relações Internacionais 	Rio de Janeiro RJ	Brazil
S0102-64452016000200199	2	,PUC-Rio  	Rio de Janeiro RJ	Brazil
S0102-64452016000200199	3	,PUC-Rio  	 	Brazil
S0102-64452016000200231	1	,Universidade de São Paulo Instituto de Relações Internacionais 	São Paulo SP	Brazil
S0102-64452016000200255	1	,Universidade de São Paulo Faculdade de Saúde Pública 	São Paulo SP	Brazil
S0102-64452016000200255	2	,Universidade de São Paulo Faculdade de Saúde Pública Departamento de Saúde Ambiental	São Paulo SP	Brazil
S0102-64452016000200275	1	,USP Instituto de Relações Internacionais 	São Paulo SP	Brazil
S0102-64452016000200275	2	,Universidade de São Paulo Instituto de Relações Internacionais 	São Paulo SP	Brazil
S0102-64452016000300015	1	,Universidade Católica de Pernambuco Departamento de Ciências Jurídicas 	Recife PE	Brazil
S0102-64452016000300047	1	,UERJ Instituto de Estudos Sociais e Políticos 	Rio de Janeiro RJ	Brasil
S0102-64452016000300079	1	,USP  	São Paulo SP	Brazil
S0102-64452016000300107	1	,Departamento de Sociologia FFLCH USP	São Paulo SP	Brazil
S0102-64452016000300139	1	,Unesp  	São Paulo SP	Brazil
S0102-64452016000300169	1	,Unicamp Departamento de Sociologia 	Campinas SP	Brasil
S0102-64452016000300201	1	,UFBA Faculdade de Filosofia e Ciências Humanas Departamento de Ciência Política	Salvador BA	Brazil
S0102-64452016000300233	1	,Unicamp IFCH 	São Paulo SP	Brazil
S0102-64452016000300257	1	,UERJ Instituto de Estudos Sociais e Políticos 	 	Brazil
S0102-64452016000300257	2	,UERJ Instituto de Estudos Sociais e Políticos 	 	Brazil
S0102-85292003000200003	1	,University of Victoria Cultural Social and Political Thought Program 	 	Canadá
S0102-85292003000200003	2	,University of Keele  	 	Grã-Bretanha
S0102-85292004000100005	1	,Quinnipiac University Departamento de Ciência Políticada 	Hamden Connecticut	EUA
S0102-85292004000200001	1	,Duke University  	 	EUA
S0102-85292004000200005	1	,Aliança Francesa  	Ibadan 	Nigéria
S0102-85292004000200005	2	,Centre for Social Science Research and Development  	Lagos 	Nigéria
S0102-85292008000200001	1	,Aberystwyth University  	 Wales	Reino Unido
S0102-85292008000200003	1	,Obafemi Awolowo University  	Ile-Ife 	Nigéria
S0102-85292008000200008	1	,Old Dominion University  	Virginia 	EUA
S0102-85292011000100010	1	,Centro CONACYT Instituto de Investigaciones Dr. José María Luis Mora 	 	México
S0102-85292011000200003	1	,Universidade de Georgetown  	Washington D.C.	EUA
S0102-85292013000200001	1	,Universidad Iberoamericana  	Mexico City 	México
S0102-85292015000100013	1	,Universidade de Waterloo  	Waterloo Ontario	University of Waterloo
S0102-85292015000100013	2	,Universidade de Toronto  	Toronto Ontario	Canada
S0102-85292015000100047	1	,Pontifícia Universidade Católica do Rio de Janeiro  	Rio de Janeiro RJ	Brasil
S0102-85292015000100081	1	,Universidade de Brasília  	Brasília Distrito Federal	Brasil
S0102-85292015000100081	2	,Universidade de Brasília  	Brasília Distrito Federal	Brasil
S0102-85292015000100081	3	,Universidade de Brasília  	Brasília Distrito Federal	Brasil
S0102-85292015000100113	1	,Universidade de São Paulo  	São Paulo SP	Brasil
S0102-85292015000100143	1	,Universidade Federal do Rio Grande do Sul  	Porto Alegre Rio Grande do Sul	Brazil
S0102-85292015000100185	1	,Universidade de Stellenbosch Centro para Pesquisas sobre Avaliação, Ciência e Tecnologia 	 	África do Sul
S0102-85292015000100215	1	,Pontifícia Universidade Católica do Rio de Janeiro  	Rio de Janeiro RJ	Brasil
S0102-85292015000100215	2	,Universidade Federal Rural do Rio de Janeiro  	Seropédica RJ	Brasil
S0102-85292015000100215	3	,aff3  	 	Brasil
S0102-85292015000100255	1	,Instituto de Pesquisa Econômica Aplicada  	Brasília Distrito Federal	Brasil
S0102-85292015000100255	2	,Instituto de Pesquisa Econômica Aplicada  	Brasília Distrito Federal	Brasil
S0102-85292015000100289	1	,Universidade de Witwatersrand  	Johannesburg Gauteng	South African
S0102-85292015000100289	2	,Pontifícia Universidade Católica do Rio de Janeiro  	Rio de Janeiro Rio de Janeiro	Brazil
S0102-85292015000200347	1	,Universidade Federal do Rio de Janeiro  	Rio de Janeiro RJ	Brasil
S0102-85292015000200375	1	,Universidade do Estado do Rio de Janeiro  	Rio de Janeiro RJ	Brasil
S0102-85292015000200403	1	,Ministério do Desenvolvimento, Indústria e Comércio Exterior  	Brasília DF	Brasil
S0102-85292015000200435	1	,Universidade Federal da Paraíba Departamento de Relações Internacionais 	João Pessoa PB	Brasil
S0102-85292015000200469	1	,Pontifícia Universidade Católica do Rio de Janeiro  	Rio de Janeiro RJ	Brasil
S0102-85292015000200509	1	,Universidade de Deusto  	Bilbao 	Espanha
S0102-85292015000200537	1	,Universidade Federal de Pernambuco  	Recife PE	Brasil
S0102-85292015000200537	2	,Universidade de São Paulo  	São Paulo SP	Brasil
S0102-85292015000200537	3	,Universidade Federal de Pernambuco  	Recife PE	Brasil
S0102-85292015000200571	1	,Comisión Nacional de Evaluación y Acreditación Universitaria  	Buenos Aires 	Argentina
S0102-85292015000200597	1	,Universidade Metodista de São Paulo  	São Paulo SP	Brasil
S0102-85292015000200629	1	,Pontifícia Universidade Católica do Rio de Janeiro  	Rio de Janeiro RJ	Brasil
S0102-85292015000200629	2	,Pontifícia Universidade Católica do Rio de Janeiro Instituto de Relações Internacionais 	Rio de Janeiro RJ	Brasil
S0102-85292015000200661	1	,Universidade Federal do ABC  	São Bernardo do Campo SP	Brasil
S0102-85292015000200661	2	,Universidade Federal de Pernambuco  	Recife PE	Brasil
S0102-85292015000200693	1	,Universidade Federal do Rio de Janeiro  	Rio de Janeiro RJ	Brasil
S0102-85292015000200693	2	,Universidade Federal do Rio de Janeiro  	Rio de Janeiro RJ	Brasil
S0102-85292015000200727	1	,Universidade de Santa Cruz do Sul  	Santa Cruz do Sul RS	Brasil
S0102-85292015000200763	1	,Instituto de Pesquisa Econômica Aplicada  	Brasília DF	Brasil
S0102-85292015000200763	2	,Instituto de Pesquisa Econômica Aplicada  	Brasília DF	Brasil
S0102-85292015000200791	1	,Universidade do Estado do Rio de Janeiro  	Rio de Janeiro RJ	Brasil
S0102-85292015000300851	1	,Uppsala University  	Uppsala Uppsala	Sweden
S0102-85292015000300889	1	,Ithaca College  	Ithaca New York	USA
S0102-85292015000300889	2	,Macalester College  	Saint Paul Minnesota	USA
S0102-85292015000300913	1	,University of Queensland School of Political Science and International Studies 	Brisbane Queensland	Australia
S0102-85292015000300945	1	,Copenhagen Business School department of Management Politics and Philosophy 	Copenhagen 	Denmark
S0102-85292015000300975	1	,University of Waterloo Department of Political Science 	Waterloo Ontario	Canada
S0102-85292015000301011	1	,University of Johannesburg  	Johannesburg Gauteng	South Africa
